"ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"34610_at","receptor for activated C kinase 1","RACK1","10399","","","","13h9 Human retina cDNA randomly primed sublibrary Homo sapiens cDNA, mRNA sequence",1305968,"W25845",NA,NA,"","5q35.3","Chromosome 5, NC_000005.10 (181236928..181243906, complement)","SH2 domain binding///cadherin binding involved in cell-cell adhesion///cysteine-type endopeptidase activator activity involved in apoptotic process///enzyme binding///ion channel inhibitor activity///poly(A) RNA binding///protein binding///protein complex scaffold///protein homodimerization activity///protein kinase C binding///protein phosphatase binding///protein tyrosine kinase inhibitor activity///receptor binding///receptor tyrosine kinase binding///signaling adaptor activity","activation of cysteine-type endopeptidase activity involved in apoptotic process///apoptotic process///cell cycle///cell-cell adhesion///cellular response to glucose stimulus///cellular response to growth factor stimulus///gastrulation///negative regulation of Wnt signaling pathway///negative regulation of cell growth///negative regulation of endoplasmic reticulum unfolded protein response///negative regulation of gene expression///negative regulation of hydrogen peroxide-induced neuron death///negative regulation of peptidyl-serine phosphorylation///negative regulation of phagocytosis///negative regulation of protein kinase B signaling///negative regulation of protein tyrosine kinase activity///negative regulation of translation///osteoblast differentiation///positive regulation of GTPase activity///positive regulation of Golgi to plasma membrane protein transport///positive regulation of apoptotic process///positive regulation of apoptotic process///positive regulation of cAMP catabolic process///positive regulation of cell migration///positive regulation of ceramide biosynthetic process///positive regulation of cyclic-nucleotide phosphodiesterase activity///positive regulation of gastrulation///positive regulation of intrinsic apoptotic signaling pathway///positive regulation of mitochondrial depolarization///positive regulation of proteasomal ubiquitin-dependent protein catabolic process///positive regulation of protein homooligomerization///positive regulation of protein homooligomerization///positive regulation of protein phosphorylation///regulation of cell cycle///regulation of cell division///regulation of establishment of cell polarity///regulation of protein localization///regulation of tumor necrosis factor-mediated signaling pathway///rhythmic process///viral process","IRE1-RACK1-PP2A complex///cell-cell adherens junction///cytoplasm///cytosol///cytosol///dendrite///extracellular exosome///midbody///mitochondrion///neuronal cell body///nucleus///perikaryon///perinuclear region of cytoplasm///phagocytic cup///small ribosomal subunit","GO:0042169///GO:0098641///GO:0008656///GO:0019899///GO:0008200///GO:0044822///GO:0005515///GO:0032947///GO:0042803///GO:0005080///GO:0019903///GO:0030292///GO:0005102///GO:0030971///GO:0035591","GO:0006919///GO:0006915///GO:0007049///GO:0098609///GO:0071333///GO:0071363///GO:0007369///GO:0030178///GO:0030308///GO:1900102///GO:0010629///GO:1903208///GO:0033137///GO:0050765///GO:0051898///GO:0061099///GO:0017148///GO:0001649///GO:0043547///GO:0042998///GO:0043065///GO:0043065///GO:0030822///GO:0030335///GO:2000304///GO:0051343///GO:2000543///GO:2001244///GO:0051901///GO:0032436///GO:0032464///GO:0032464///GO:0001934///GO:0051726///GO:0051302///GO:2000114///GO:0032880///GO:0010803///GO:0048511///GO:0016032","GO:1990630///GO:0005913///GO:0005737///GO:0005829///GO:0005829///GO:0030425///GO:0070062///GO:0030496///GO:0005739///GO:0043025///GO:0005634///GO:0043204///GO:0048471///GO:0001891///GO:0015935",2.36070658159986,6.06181007152345,4.06027680591126,0.00294239279343421,0.0401163164331608,-1.64622504804772
"33222_at","frizzled class receptor 7","FZD7","8324","","","","Homo sapiens mRNA for frizzled-7, complete cds",3927886,"AB017365",NA,NA,"","2q33","Chromosome 2, NC_000002.12 (202034587..202038437)","G-protein coupled receptor activity///PDZ domain binding///Wnt-activated receptor activity///Wnt-activated receptor activity///Wnt-protein binding///Wnt-protein binding///frizzled binding///protein binding","G-protein coupled receptor signaling pathway///T cell differentiation in thymus///Wnt signaling pathway, planar cell polarity pathway///Wnt signaling pathway, planar cell polarity pathway///canonical Wnt signaling pathway///canonical Wnt signaling pathway///cellular response to retinoic acid///mesenchymal to epithelial transition///negative regulation of cell-substrate adhesion///negative regulation of ectodermal cell fate specification///neuron differentiation///non-canonical Wnt signaling pathway via JNK cascade///positive regulation of JNK cascade///positive regulation of epithelial cell proliferation involved in wound healing///positive regulation of phosphorylation///positive regulation of transcription, DNA-templated///positive regulation of transcription, DNA-templated///regulation of catenin import into nucleus///regulation of transcription, DNA-templated///skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration///somatic stem cell division///stem cell population maintenance///substrate adhesion-dependent cell spreading","integral component of membrane///plasma membrane///plasma membrane","GO:0004930///GO:0030165///GO:0042813///GO:0042813///GO:0017147///GO:0017147///GO:0005109///GO:0005515","GO:0007186///GO:0033077///GO:0060071///GO:0060071///GO:0060070///GO:0060070///GO:0071300///GO:0060231///GO:0010812///GO:0042666///GO:0030182///GO:0038031///GO:0046330///GO:0060054///GO:0042327///GO:0045893///GO:0045893///GO:0035412///GO:0006355///GO:0014834///GO:0048103///GO:0019827///GO:0034446","GO:0016021///GO:0005886///GO:0005886",2.21945772887131,4.01563456704969,4.05550705557836,0.00296329518311648,0.040357714872541,-1.65343702414354
"39253_s_at","RALA Ras like proto-oncogene A","RALA","5898","","","","Human low molecular mass GTP-binding protein (ral) mRNA, complete cds",190849,"M29893",NA,NA,"","7p15-p13","Chromosome 7, NC_000007.14 (39622955..39708124)","ATPase binding///Edg-2 lysophosphatidic acid receptor binding///GDP binding///GTP binding///GTPase activity///myosin binding///protein binding///ubiquitin protein ligase binding","Ras protein signal transduction///actin cytoskeleton reorganization///chemotaxis///cytokinesis///exocytosis///membrane organization///membrane raft localization///neural tube closure///positive regulation of filopodium assembly///regulation of exocytosis///signal transduction///viral process","cell surface///cleavage furrow///cytoplasmic vesicle membrane///colocalizes_with endocytic vesicle///extracellular exosome///focal adhesion///midbody///myelin sheath///plasma membrane","GO:0051117///GO:0031755///GO:0019003///GO:0005525///GO:0003924///GO:0017022///GO:0005515///GO:0031625","GO:0007265///GO:0031532///GO:0006935///GO:0000910///GO:0006887///GO:0061024///GO:0051665///GO:0001843///GO:0051491///GO:0017157///GO:0007165///GO:0016032","GO:0009986///GO:0032154///GO:0030659///colocalizes_with GO:0030139///GO:0070062///GO:0005925///GO:0030496///GO:0043209///GO:0005886",1.74147704979402,10.2793911923949,4.05349334777249,0.00297216718520295,0.0404349253374863,-1.65648270346347
"993_at","tyrosine kinase 2","TYK2","7297","","","","Human tyk2 mRNA for non-receptor protein tyrosine kinase",37503,"X54637",NA,NA,"","19p13.2","Chromosome 19, NC_000019.10 (10350528..10380572, complement)","ATP binding///growth hormone receptor binding///non-membrane spanning protein tyrosine kinase activity///protein binding///protein tyrosine kinase activity///protein tyrosine kinase activity///type 1 angiotensin receptor binding","cell differentiation///cell migration///innate immune response///intracellular signal transduction///peptidyl-tyrosine autophosphorylation///protein phosphorylation///regulation of cell proliferation///regulation of type I interferon-mediated signaling pathway///transmembrane receptor protein tyrosine kinase signaling pathway///type I interferon signaling pathway","cytoplasm///cytoskeleton///cytosol///extracellular exosome///extrinsic component of cytoplasmic side of plasma membrane///nucleus","GO:0005524///GO:0005131///GO:0004715///GO:0005515///GO:0004713///GO:0004713///GO:0031702","GO:0030154///GO:0016477///GO:0045087///GO:0035556///GO:0038083///GO:0006468///GO:0042127///GO:0060338///GO:0007169///GO:0060337","GO:0005737///GO:0005856///GO:0005829///GO:0070062///GO:0031234///GO:0005634",-1.3002643830307,7.58848814215702,-4.05117395062308,0.00298242101995782,0.0405199035302609,-1.65999139497397
"35723_at","nudix hydrolase 1","NUDT1","4521","","","","Homo sapiens mRNA for 8-oxo-dGTPase, complete cds",2077946,"D16581",NA,NA,"","7p22","Chromosome 7, NC_000007.14 (2242222..2251145)","2-hydroxy-(deoxy)adenosine-triphosphate pyrophosphatase activity///2-hydroxy-adenosine triphosphate pyrophosphatase activity///8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity///8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity///8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity///ATP diphosphatase activity///GTP diphosphatase activity///GTPase activity///NOT m7G(5')pppN diphosphatase activity///metal ion binding///protein binding///snoRNA binding","DNA protection///DNA repair///dATP catabolic process///dGTP catabolic process///nucleobase-containing small molecule catabolic process///purine nucleotide catabolic process///response to oxidative stress","cytoplasm///cytosol///extracellular exosome///mitochondrial matrix///mitochondrion///nucleus","GO:0044714///GO:0044713///GO:0035539///GO:0035539///GO:0008413///GO:0047693///GO:0036219///GO:0003924///NOT GO:0050072///GO:0046872///GO:0005515///GO:0030515","GO:0042262///GO:0006281///GO:0046061///GO:0006203///GO:0034656///GO:0006195///GO:0006979","GO:0005737///GO:0005829///GO:0070062///GO:0005759///GO:0005739///GO:0005634",-1.22596326229395,7.79099942184144,-4.04943904837878,0.00299011545341015,0.0405199035302609,-1.66261635111354
"38727_at","multiple coagulation factor deficiency 2","MCFD2","90411","","","","Human transposon-like element mRNA",339899,"M23161",NA,NA,"","2p21","Chromosome 2, NC_000002.12 (46901870..46941855, complement)","calcium ion binding","COPII vesicle coating///ER to Golgi vesicle-mediated transport///protein N-linked glycosylation via asparagine///protein transport","ER to Golgi transport vesicle membrane///Golgi membrane///endoplasmic reticulum membrane///endoplasmic reticulum-Golgi intermediate compartment membrane","GO:0005509","GO:0048208///GO:0006888///GO:0018279///GO:0015031","GO:0012507///GO:0000139///GO:0005789///GO:0033116",1.58372944906625,8.05079814242279,4.04940678927067,0.00299025872498158,0.0405199035302609,-1.66266516382454
"31876_r_at","THAP9 antisense RNA 1","THAP9-AS1","100499177","","","","Human clone 121711 defective mariner transposon Hsmar2 mRNA sequence",2052456,"U92014",NA,NA,"","","Chromosome 4, NC_000004.12 (82893452..82900916, complement)","","","","","","",1.80012893038074,4.58870716038893,4.04918330237186,0.00299125149229332,0.0405199035302609,-1.66300333570516
"1349_at","","","","DCC=deleted in colorectal cancer {alternatively spliced, exon 1A} [human, br...","","Hs.650508","DCC=deleted in colorectal cancer {alternatively spliced, exon 1A} [human, brain tumor, tumor no. 245, mRNA Partial, 216 nt]",1326434,"S81294",NA,NA,"","","","","","","","","",3.28743304342883,2.76751031104463,4.0479329932131,0.00299681205138373,0.0405333262461869,-1.66489537775992
"31683_at","uncharacterized LOC105371807","THRA1/BTR","105371807","","","","THRA1/BTR=fusion gene {3' region, deletion/fusion rearrangement} [human, breast cancer cell line BT474, mRNA Partial Mutant, 543 nt]",546111,"S71020",NA,NA,"","","Chromosome 17, NC_000017.11 (48294347..48307829)","","","","","","",1.52851817083489,4.14955854810865,4.04751723617854,0.00299866350209415,0.0405333262461869,-1.66552457174878
"40653_at","regulator of G-protein signaling 7","RGS7","6000","","","","Human regulator of G-protein signaling similarity (RGS7) mRNA, partial cds",1166511,"U32439",NA,NA,"","1q23.1","Chromosome 1, NC_000001.11 (240775193..241357374, complement)","G-protein beta-subunit binding///GTPase activator activity///signal transducer activity","G-protein coupled receptor signaling pathway///intracellular signal transduction///negative regulation of signal transduction///positive regulation of GTPase activity///protein folding","cytosol///heterotrimeric G-protein complex///plasma membrane///plasma membrane","GO:0031681///GO:0005096///GO:0004871","GO:0007186///GO:0035556///GO:0009968///GO:0043547///GO:0006457","GO:0005829///GO:0005834///GO:0005886///GO:0005886",2.15478191610661,4.06414591766321,4.04240148112205,0.00302154484091522,0.0407118501777531,-1.6732684668834
"40799_at","hematological and neurological expressed 1 like","HN1L","90861","","","","yb83e08.r1 Stratagene liver (#937224) Homo sapiens cDNA clone IMAGE:77798 5-, mRNA sequence",655761,"T53900",NA,NA,"","16p13.3","Chromosome 16, NC_000016.10 (1678277..1702072)","","","cytoplasm///nucleus///plasma membrane","","","GO:0005737///GO:0005634///GO:0005886",-2.60680853293583,3.69038490076633,-4.03958793757259,0.00303420810771311,0.0408388884433667,-1.67752889591102
"39823_at","DDB1 and CUL4 associated factor 8","DCAF8","50717","","","","Human (H326) mRNA, complete cds",458691,"U06631",NA,NA,"","1q22-q23","Chromosome 1, NC_000001.11 (160215715..160262560, complement)","protein binding","protein ubiquitination///protein ubiquitination","Cul4-RING E3 ubiquitin ligase complex///cytoplasm///nucleus","GO:0005515","GO:0016567///GO:0016567","GO:0080008///GO:0005737///GO:0005634",-1.44055084763431,7.51897318373578,-4.03720975718794,0.00304495589344879,0.0409399021882757,-1.68113088608643
"39231_at","chromodomain helicase DNA binding protein 1","CHD1","1105","","","","Homo sapiens CHD1 mRNA, complete cds",2645428,"AF006513",NA,NA,"","5q15-q21","Chromosome 5, NC_000005.10 (98855204..98929014, complement)","ATP binding///ATP-dependent DNA helicase activity///DNA binding///methylated histone binding///protein binding","DNA duplex unwinding///chromatin remodeling///covalent chromatin modification///positive regulation by host of viral transcription///regulation of transcription from RNA polymerase II promoter///transcription, DNA-templated","cytoplasm///nucleus","GO:0005524///GO:0004003///GO:0003677///GO:0035064///GO:0005515","GO:0032508///GO:0006338///GO:0016569///GO:0043923///GO:0006357///GO:0006351","GO:0005737///GO:0005634",1.0653169297374,8.9825331188412,4.0305087983506,0.00307545804616296,0.0412540884027497,-1.69128415323546
